transaction_date,disclosure_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,party,state,industry,sector
10/25/2018,11/08/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Television Services,Consumer Services
10/24/2018,11/08/2018,Joint,PG,The Procter &amp; Gamble Company,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Package Goods/Cosmetics,Basic Industries
10/24/2018,11/08/2018,Joint,JNJ,Johnson &amp; Johnson,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Pharmaceuticals,Health Care
10/24/2018,11/08/2018,Joint,CAT,Caterpillar Inc.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Construction/Ag Equipment/Trucks,Capital Goods
10/24/2018,11/08/2018,Joint,IP,International Paper Company,Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Paper,Basic Industries
10/24/2018,11/08/2018,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Natural Gas Distribution,Public Utilities
10/24/2018,11/08/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Banks,Finance
10/23/2018,11/08/2018,Joint,VLP,Valero Energy Partners LP,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,,
10/23/2018,11/08/2018,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Banks,Finance
10/23/2018,11/08/2018,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Services
10/23/2018,11/08/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Banks,Finance
10/23/2018,11/08/2018,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Banks,Finance
10/22/2018,11/08/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Television Services,Consumer Services
10/19/2018,11/08/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Television Services,Consumer Services
10/18/2018,11/08/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Television Services,Consumer Services
10/17/2018,11/08/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Television Services,Consumer Services
10/15/2018,11/08/2018,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Banks,Finance
10/12/2018,11/08/2018,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Pharmaceuticals,Health Care
10/10/2018,11/08/2018,Joint,GM,General Motors Company,Stock,Purchase,"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Auto Manufacturing,Capital Goods
10/10/2018,11/08/2018,Joint,DVN,Devon Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Oil & Gas Production,Energy
10/10/2018,11/08/2018,Joint,ENTG,"Entegris, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Plastic Products,Consumer Non-Durables
10/10/2018,11/08/2018,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Paints/Coatings,Basic Industries
10/10/2018,11/08/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Agricultural Chemicals,Basic Industries
10/09/2018,11/08/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Agricultural Chemicals,Basic Industries
10/09/2018,11/08/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Television Services,Consumer Services
10/08/2018,11/08/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Hotels/Resorts,Consumer Services
10/05/2018,11/08/2018,Joint,GLW,Corning Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Telecommunications Equipment,Basic Industries
10/04/2018,11/08/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Television Services,Consumer Services
10/03/2018,11/08/2018,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Pharmaceuticals,Health Care
10/02/2018,11/08/2018,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/32bb45d0-bd8d-4f3c-9003-69e577c4e6ae/,Republican,GA,Major Pharmaceuticals,Health Care
11/08/2018,11/08/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Mark R. Warner,https://efdsearch.senate.gov/search/view/ptr/7e834dd0-24aa-4f2c-a743-8743ebb07559/,,,,
11/02/2018,11/02/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ead81d70-af51-4861-839c-10933f246e99/,,,,
10/25/2018,11/01/2018,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/954bf027-bb1c-4ee1-bb59-f6e1ff493de3/,Republican,AK,Paints/Coatings,Basic Industries
10/02/2018,11/01/2018,Joint,IWF,iShares Russell 1000 Growth ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/954bf027-bb1c-4ee1-bb59-f6e1ff493de3/,Republican,AK,,
10/31/2016,10/31/2018,Spouse,TROW,"T. Rowe Price Group, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Bill Cassidy,https://efdsearch.senate.gov/search/view/ptr/a57e8890-7890-4e0e-bef7-bd8fb22c9d44/,Republican,LA,Investment Bankers/Brokers/Service,Finance
08/07/2018,10/26/2018,Joint,WBA,"Walgreens Boots Alliance, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Tammy Duckworth,https://efdsearch.senate.gov/search/view/ptr/f4e5c2ca-6b28-45bc-8252-e6102d7a771b/,Democrat,IL,Medical/Nursing Services,Health Care
08/07/2018,10/26/2018,Joint,MDLZ,"Mondelez International, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Tammy Duckworth,https://efdsearch.senate.gov/search/view/ptr/f4e5c2ca-6b28-45bc-8252-e6102d7a771b/,Democrat,IL,Packaged Foods,Consumer Non-Durables
08/07/2018,10/26/2018,Joint,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--,Tammy Duckworth,https://efdsearch.senate.gov/search/view/ptr/f4e5c2ca-6b28-45bc-8252-e6102d7a771b/,Democrat,IL,Consumer Electronics/Appliances,Energy
10/25/2018,10/25/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/3527564d-67d0-43f7-9d70-02067a55e2fb/,,,,
10/12/2018,10/24/2018,Spouse,WMT,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/03cb719a-2b68-4f51-b5ee-c96a9b9b9e13/,Republican,KS,Department/Specialty Retail Stores,Consumer Services
10/12/2018,10/24/2018,Spouse,FB,"Facebook, Inc.",Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/03cb719a-2b68-4f51-b5ee-c96a9b9b9e13/,Republican,KS,"Computer Software: Programming, Data Processing",Technology
09/07/2018,10/22/2018,Joint,F,Ford Motor Company,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/3e8e22b4-31a1-4015-8a2d-2131d45f68ff/,Democrat,RI,Auto Manufacturing,Capital Goods
09/28/2018,10/22/2018,Self,ON,ON Semiconductor Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/3e8e22b4-31a1-4015-8a2d-2131d45f68ff/,Democrat,RI,Semiconductors,Technology
10/19/2018,10/19/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/19aa90af-3557-4b85-aab8-32337e8a93d8/,,,,
09/25/2018,10/18/2018,Self,GILD,"Gilead Sciences, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/ae39aeb9-967e-49eb-be3d-562d7efd2159/,Republican,WV,Biotechnology: Biological Products (No Diagnostic Substances),Health Care
09/27/2018,10/18/2018,Spouse,QCOM,QUALCOMM Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/ae39aeb9-967e-49eb-be3d-562d7efd2159/,Republican,WV,Radio And Television Broadcasting And Communications Equipment,Technology
09/27/2018,10/18/2018,Spouse,WAB,Westinghouse Air Brake Technologies Corporation,Stock,Purchase,"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/ae39aeb9-967e-49eb-be3d-562d7efd2159/,Republican,WV,Railroads,Capital Goods
10/16/2018,10/16/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/0a9a1209-6dc7-499b-be11-847b557c833d/,,,,
10/16/2018,10/16/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/39c78342-f5e4-47eb-83fd-2e101e8c1724/,,,,
10/15/2018,10/15/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/60f60b4f-0b5d-4090-82a8-b0800110d21e/,,,,
10/11/2018,10/11/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,John Boozman,https://efdsearch.senate.gov/search/view/paper/6dcf9d5b-80eb-4ed8-b5f7-4b2f52a14200/,,,,
10/10/2018,10/11/2018,Self,GE,General Electric Company,Stock,Purchase,"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/cadee6b4-fce1-4f81-829f-34776edf2bbe/,Republican,OK,Consumer Electronics/Appliances,Energy
10/09/2018,10/11/2018,Self,GOOGL,Alphabet Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/cadee6b4-fce1-4f81-829f-34776edf2bbe/,Republican,OK,"Computer Software: Programming, Data Processing",Technology
10/08/2018,10/11/2018,Self,LEA,Lear Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/cadee6b4-fce1-4f81-829f-34776edf2bbe/,Republican,OK,Auto Parts:O.E.M.,Capital Goods
10/08/2018,10/11/2018,Self,APTV,Aptiv PLC,Stock,Purchase,"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/cadee6b4-fce1-4f81-829f-34776edf2bbe/,Republican,OK,Auto Parts:O.E.M.,Capital Goods
09/28/2018,10/11/2018,Self,XPO,"XPO Logistics, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/cadee6b4-fce1-4f81-829f-34776edf2bbe/,Republican,OK,Transportation Services,Consumer Services
10/10/2018,10/10/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Mark R. Warner,https://efdsearch.senate.gov/search/view/ptr/2a44cb08-3279-4b2c-823e-43448b5f089b/,,,,
10/09/2018,10/09/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/c413b08c-f70d-41d1-a7b8-ea38a00f6d18/,,,,
10/09/2018,10/09/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/0e3cbf76-35b2-4ecb-8f87-d94a185b04d1/,,,,
09/25/2018,10/09/2018,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/494b2c1a-2a7d-4395-bb0b-ee26e2f2e0f5/,Republican,AK,Paints/Coatings,Basic Industries
09/25/2018,10/05/2018,Joint,TBT,ProShares UltraShort 20+ Year Treasury,Stock,Sale (Full),"$1,001 - $15,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/0e79d520-ab5e-4b3a-83ec-8a4c4c57538d/,Republican,PA,,
09/14/2018,10/05/2018,Joint,TBT,ProShares UltraShort 20+ Year Treasury,Stock,Sale (Partial),"$1,001 - $15,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/0e79d520-ab5e-4b3a-83ec-8a4c4c57538d/,Republican,PA,,
09/06/2018,10/05/2018,Joint,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/0e79d520-ab5e-4b3a-83ec-8a4c4c57538d/,Republican,PA,Consumer Electronics/Appliances,Energy
10/04/2018,10/04/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/bb4fab28-8b2b-4fd7-a7f0-3127150d61b8/,,,,
09/19/2018,10/03/2018,Self,FDX,FedEx Corporation,Stock,Purchase,"$50,001 - $100,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/e4377ca1-a983-46da-a31f-ece5f1468ae9/,Republican,ND,Air Freight/Delivery Services,Transportation
10/02/2018,10/02/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/288c9d97-88cf-42f7-8736-661d3a564ef7/,,,,
10/02/2018,10/02/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/70abcb59-ae68-44bc-a8db-7ccc5673c5af/,,,,
10/01/2018,10/02/2018,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Containers/Packaging,Consumer Durables
09/24/2018,10/02/2018,Joint,MMP,"Magellan Midstream Partners, L.P.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Energy
09/24/2018,10/02/2018,Joint,MMP,"Magellan Midstream Partners, L.P.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Energy
09/20/2018,10/02/2018,Joint,SHLX,"Shell Midstream Partners, L.P.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Energy
09/20/2018,10/02/2018,Joint,SHLX,"Shell Midstream Partners, L.P.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Energy
09/20/2018,10/02/2018,Joint,SHLX,"Shell Midstream Partners, L.P.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Energy
09/18/2018,10/02/2018,Joint,TRP,TransCanada Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Public Utilities
09/18/2018,10/02/2018,Joint,EPD,Enterprise Products Partners L.P.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Public Utilities
09/17/2018,10/02/2018,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Public Utilities
09/17/2018,10/02/2018,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Public Utilities
09/14/2018,10/02/2018,Joint,WES,"Western Gas Partners, LP",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Public Utilities
09/14/2018,10/02/2018,Joint,ANDX,Andeavor Logistics LP,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,,
09/14/2018,10/02/2018,Joint,WES,"Western Gas Partners, LP",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Natural Gas Distribution,Public Utilities
09/13/2018,10/02/2018,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Paints/Coatings,Basic Industries
09/13/2018,10/02/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,,
09/13/2018,10/02/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Television Services,Consumer Services
09/11/2018,10/02/2018,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Semiconductors,Technology
09/10/2018,10/02/2018,Joint,EQM,"EQT Midstream Partners, LP",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,,
09/10/2018,10/02/2018,Joint,EQM,"EQT Midstream Partners, LP",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,,
09/10/2018,10/02/2018,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Oil & Gas Production,Public Utilities
09/10/2018,10/02/2018,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Oil & Gas Production,Public Utilities
09/05/2018,10/02/2018,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Computer Manufacturing,Technology
09/05/2018,10/02/2018,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/38b95ec7-d871-407d-957e-724e5cefead0/,Republican,GA,Paints/Coatings,Basic Industries
08/28/2018,09/30/2018,Spouse,KSS,Kohl's Corporation,Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Department/Specialty Retail Stores,Consumer Services
09/04/2018,09/30/2018,Spouse,NOC,Northrop Grumman Corporation,Stock,Purchase,"$1,001 - $15,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Industrial Machinery/Components,Capital Goods
08/28/2018,09/30/2018,Spouse,NOC,Northrop Grumman Corporation,Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Industrial Machinery/Components,Capital Goods
08/28/2018,09/30/2018,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Computer Manufacturing,Technology
08/28/2018,09/30/2018,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Semiconductors,Technology
08/28/2018,09/30/2018,Spouse,NOC,Northrop Grumman Corporation,Stock,Purchase,"$1,001 - $15,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Industrial Machinery/Components,Capital Goods
08/24/2018,09/30/2018,Spouse,NFLX,"Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Consumer Electronics/Video Chains,Consumer Services
08/24/2018,09/30/2018,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Computer Manufacturing,Technology
08/29/2018,09/30/2018,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/263a0113-cdbb-43b8-a994-75fec2fd65c4/,Republican,KS,Catalog/Specialty Distribution,Consumer Services
09/26/2018,09/26/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/883ac04d-7b79-4949-9221-6ac7567d2558/,,,,
