transaction_date,disclosure_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,party,state,industry,sector
11/30/2022,12/21/2022,Joint,ADBE,Adobe Inc. - Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/30/2022,12/21/2022,Joint,RPM,RPM International Inc. Common Stock,Stock,Sale (Partial),"$15,001 - $50,000",Third Party investment professional manages portfolio and oversees long-term diversification strategy that regularly includes similar transactions.,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Paints/Coatings,Basic Industries
11/22/2022,12/21/2022,Child,DIS,Walt Disney Company (The) Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Services-Misc. Amusement & Recreation,Consumer Services
11/22/2022,12/21/2022,Child,NVDA,NVIDIA Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Semiconductors,Technology
11/22/2022,12/21/2022,Child,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/22/2022,12/21/2022,Child,META,"Meta Platforms, Inc. - Class A Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Internet and Information Services,Technology
11/22/2022,12/21/2022,Child,AAPL,Apple Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Manufacturing,Technology
11/22/2022,12/21/2022,Child,AMZN,"Amazon.com, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Catalog/Specialty Distribution,Consumer Services
11/22/2022,12/21/2022,Child,GOOG,Alphabet Inc. - Class C Capital Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,"Computer Software: Programming, Data Processing",Technology
11/22/2022,12/21/2022,Child,ADBE,Adobe Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/22/2022,12/21/2022,Child,DIS,Walt Disney Company (The) Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Services-Misc. Amusement & Recreation,Consumer Services
11/22/2022,12/21/2022,Child,NVDA,NVIDIA Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Semiconductors,Technology
11/22/2022,12/21/2022,Child,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/22/2022,12/21/2022,Child,META,"Meta Platforms, Inc. - Class A Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Internet and Information Services,Technology
11/22/2022,12/21/2022,Child,AAPL,Apple Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Manufacturing,Technology
11/22/2022,12/21/2022,Child,AMZN,"Amazon.com, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Catalog/Specialty Distribution,Consumer Services
11/22/2022,12/21/2022,Child,GOOG,Alphabet Inc. - Class C Capital Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,"Computer Software: Programming, Data Processing",Technology
11/22/2022,12/21/2022,Child,ADBE,Adobe Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/22/2022,12/21/2022,Child,DIS,Walt Disney Company (The) Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Services-Misc. Amusement & Recreation,Consumer Services
11/22/2022,12/21/2022,Child,NVDA,NVIDIA Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Semiconductors,Technology
11/22/2022,12/21/2022,Child,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/22/2022,12/21/2022,Child,META,"Meta Platforms, Inc. - Class A Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Internet and Information Services,Technology
11/22/2022,12/21/2022,Child,AAPL,Apple Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Manufacturing,Technology
11/22/2022,12/21/2022,Child,AMZN,"Amazon.com, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Catalog/Specialty Distribution,Consumer Services
11/22/2022,12/21/2022,Child,GOOG,Alphabet Inc. - Class C Capital Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,"Computer Software: Programming, Data Processing",Technology
11/22/2022,12/21/2022,Child,ADBE,Adobe Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/30/2022,12/21/2022,Joint,ZTS,Zoetis Inc. Class A Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Major Pharmaceuticals,Health Care
11/30/2022,12/21/2022,Joint,TJX,"TJX Companies, Inc. (The) Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Clothing/Shoe/Accessory Stores,Consumer Services
11/30/2022,12/21/2022,Joint,TMO,Thermo Fisher Scientific Inc Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Industrial Machinery/Components,Capital Goods
11/30/2022,12/21/2022,Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Computer Software: Prepackaged Software,Technology
11/30/2022,12/21/2022,Joint,LRCX,Lam Research Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/91384996-f2d2-4cb1-b261-43afd6b8c465/,Republican,AK,Industrial Machinery/Components,Technology
11/22/2022,12/14/2022,Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Computer Software: Prepackaged Software,Technology
11/22/2022,12/14/2022,Joint,F,Ford Motor Company Common Stock,Stock,Sale (Full),"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Auto Manufacturing,Capital Goods
11/17/2022,12/14/2022,Joint,F,Ford Motor Company Common Stock,Stock,Purchase,"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Auto Manufacturing,Capital Goods
11/09/2022,12/14/2022,Joint,INTC,Intel Corporation - Common Stock,Stock,Purchase,"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Semiconductors,Technology
11/08/2022,12/14/2022,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,Sale (Partial),"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Business Services,Miscellaneous
11/08/2022,12/14/2022,Joint,ATVI,"Activision Blizzard, Inc - Common Stock",Stock,Purchase,"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Computer Software: Prepackaged Software,Technology
11/07/2022,12/14/2022,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock",Stock,Purchase,"$100,001 - $250,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Business Services,Miscellaneous
11/03/2022,12/14/2022,Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,"$50,001 - $100,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Precious Metals,Basic Industries
11/01/2022,12/14/2022,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Finance: Consumer Services,Finance
11/01/2022,12/14/2022,Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/7da74f60-a4f9-42bb-9663-35bde0f9af53/,Republican,AL,Precious Metals,Basic Industries
11/29/2022,12/09/2022,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,Democrat,DE,Finance Companies,Finance
11/29/2022,12/09/2022,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,Democrat,DE,Finance Companies,Finance
11/15/2022,12/09/2022,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$15,001 - $50,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,Democrat,DE,Finance Companies,Finance
11/08/2022,12/09/2022,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,Democrat,DE,Finance Companies,Finance
11/08/2022,12/09/2022,Spouse,LDP,Cohen &amp; Steers Limited Duration Preferred and Inco,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5ac4d053-0258-4531-af39-8a8067f0d085/,Democrat,DE,Finance Companies,Finance
11/23/2022,11/29/2022,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Sale (Partial),"$100,001 - $250,000",--,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Movies/Entertainment,Consumer Discretionary
11/23/2022,11/29/2022,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Purchase,"$50,001 - $100,000",Exercised stock option,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Movies/Entertainment,Consumer Discretionary
11/14/2022,11/29/2022,Spouse,LBRDA,Liberty Broadband Corporation - Class A Common Sto,Stock,Sale (Partial),"$50,001 - $100,000",--,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Television Services,Consumer Services
11/14/2022,11/29/2022,Spouse,LBRDA,Liberty Broadband Corporation - Class A Common Sto,Stock,Purchase,"$15,001 - $50,000",Exercised stock option,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Television Services,Consumer Services
11/21/2022,11/29/2022,Spouse,BATRA,Liberty Media Corporation - Series A Liberty Brave,Stock,Sale (Partial),"$15,001 - $50,000",--,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Broadcasting,Consumer Services
11/21/2022,11/29/2022,Spouse,BATRA,Liberty Media Corporation - Series A Liberty Brave,Stock,Purchase,"$1,001 - $15,000",Exercised stock option,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Broadcasting,Consumer Services
11/21/2022,11/29/2022,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Sale (Partial),"$15,001 - $50,000",--,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Movies/Entertainment,Consumer Discretionary
11/21/2022,11/29/2022,Spouse,BATRK,Liberty Media Corporation - Series C Liberty Brave,Stock,Purchase,"$1,001 - $15,000",Exercised stock option,John W. Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/ee5452a8-5c24-4044-8ffa-250971a8394c/,Democrat,CO,Movies/Entertainment,Consumer Discretionary
10/31/2022,11/10/2022,Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Precious Metals,Basic Industries
10/24/2022,11/10/2022,Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Computer Software: Prepackaged Software,Technology
10/13/2022,11/10/2022,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$15,001 - $50,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Finance: Consumer Services,Finance
10/13/2022,11/10/2022,Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Purchase,"$250,001 - $500,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Computer Software: Prepackaged Software,Technology
10/11/2022,11/10/2022,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Finance: Consumer Services,Finance
10/06/2022,11/10/2022,Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Finance: Consumer Services,Finance
10/06/2022,11/10/2022,Joint,VCTR,"Victory Capital Holdings, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Investment Managers,Finance
10/06/2022,11/10/2022,Joint,VCTR,"Victory Capital Holdings, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Investment Managers,Finance
10/06/2022,11/10/2022,Joint,VCTR,"Victory Capital Holdings, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Investment Managers,Finance
10/06/2022,11/10/2022,Joint,VRTX,Vertex Pharmaceuticals Incorporated - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Major Pharmaceuticals,Health Care
10/06/2022,11/10/2022,Joint,TREX,"Trex Company, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,,
10/06/2022,11/10/2022,Joint,SCI,Service Corporation International Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Other Consumer Services,Consumer Services
10/06/2022,11/10/2022,Joint,RELX,RELX PLC PLC American Depositary Shares (Each repr,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Business Services,Consumer Discretionary
10/06/2022,11/10/2022,Joint,RH,RH Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Other Specialty Stores,Consumer Discretionary
10/06/2022,11/10/2022,Joint,PHM,"PulteGroup, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Homebuilding,Capital Goods
10/06/2022,11/10/2022,Joint,PAYC,"Paycom Software, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,,
10/06/2022,11/10/2022,Joint,GIS,"General Mills, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Packaged Foods,Consumer Non-Durables
10/06/2022,11/10/2022,Joint,GLPI,"Gaming and Leisure Properties, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Real Estate Investment Trusts,Consumer Services
10/06/2022,11/10/2022,Joint,RACE,Ferrari N.V. Common Shares,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,,
10/06/2022,11/10/2022,Joint,XOM,Exxon Mobil Corporation Common Stock,Stock,Purchase,"$50,001 - $100,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Integrated oil Companies,Energy
10/06/2022,11/10/2022,Joint,EXR,Extra Space Storage Inc Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Real Estate Investment Trusts,Real Estate
10/06/2022,11/10/2022,Joint,ETSY,"Etsy, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Business Services,Miscellaneous
10/06/2022,11/10/2022,Joint,ELS,"Equity Lifestyle Properties, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Real Estate Investment Trusts,Real Estate
10/06/2022,11/10/2022,Joint,DQ,"DAQO New Energy Corp. American Depositary Shares,",Stock,Purchase,"$1,001 - $15,000",--,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/bdd81552-894d-4dc5-b1f3-9fe349529bf8/,Republican,AL,Semiconductors,Technology
