code,date,stock,market,percentage
DCDS,2022-04-30,VPB,HOSE,3.09
DCDS,2022-04-30,PVS,HNX,3.03
DCDS,2022-04-30,VTP,UpCom,2.61
DCDS,2022-04-30,PVD,HOSE,2.54
DCDS,2022-04-30,DGW,HOSE,2.27
DCDS,2022-03-31,FPT,HOSE,13.40
DCDS,2022-03-31,DGC,HOSE,4.31
DCDS,2022-03-31,MWG,HOSE,4.06
DCDS,2022-03-31,GMD,HOSE,3.52
DCDS,2022-03-31,STB,HOSE,3.32
DCDS,2022-03-31,VPB,HOSE,3.09
DCDS,2022-03-31,PVS,HNX,3.03
DCDS,2022-03-31,VTP,UpCom,2.61
DCDS,2022-03-31,PVD,HOSE,2.54
DCDS,2022-03-31,DGW,HOSE,2.27
DCDS,2022-02-28,FPT,HOSE,13.40
DCDS,2022-02-28,DGC,HOSE,4.31
DCDS,2022-02-28,MWG,HOSE,4.06
DCDS,2022-02-28,GMD,HOSE,3.52
DCDS,2022-02-28,STB,HOSE,3.32
DCDS,2022-02-28,VPB,HOSE,3.09
DCDS,2022-02-28,PVS,HNX,3.03
DCDS,2022-02-28,VTP,UpCom,2.61
DCDS,2022-02-28,PVD,HOSE,2.54
DCDS,2022-02-28,DGW,HOSE,2.27
DCDS,2022-01-31,FPT,HOSE,13.40
DCDS,2022-01-31,DGC,HOSE,4.31
DCDS,2022-01-31,MWG,HOSE,4.06
DCDS,2022-01-31,GMD,HOSE,3.52
DCDS,2022-01-31,STB,HOSE,3.32
DCDS,2022-01-31,VPB,HOSE,3.09
DCDS,2022-01-31,PVS,HNX,3.03
DCDS,2022-01-31,VTP,UpCom,2.61
DCDS,2022-01-31,PVD,HOSE,2.54
DCDS,2022-01-31,DGW,HOSE,2.27
DCDS,2021-12-31,FPT,HOSE,13.40
DCDS,2021-12-31,DGC,HOSE,4.31
DCDS,2021-12-31,MWG,HOSE,4.06
DCDS,2021-12-31,GMD,HOSE,3.52
DCDS,2021-12-31,STB,HOSE,3.32
DCDS,2021-12-31,VPB,HOSE,3.09
DCDS,2021-12-31,PVS,HNX,3.03
DCDS,2021-12-31,VTP,UpCom,2.61
DCDS,2021-12-31,PVD,HOSE,2.54
DCDS,2021-12-31,DGW,HOSE,2.27
DCDS,2021-11-30,FPT,HOSE,13.40
DCDS,2021-11-30,DGC,HOSE,4.31
DCDS,2021-11-30,MWG,HOSE,4.06
DCDS,2021-11-30,GMD,HOSE,3.52
DCDS,2021-11-30,STB,HOSE,3.32
DCDS,2021-11-30,VPB,HOSE,3.09
DCDS,2021-11-30,PVS,HNX,3.03
DCDS,2021-11-30,VTP,UpCom,2.61
DCDS,2021-11-30,PVD,HOSE,2.54
DCDS,2021-11-30,DGW,HOSE,2.27
DCDS,2021-10-31,FPT,HOSE,13.40
DCDS,2021-10-31,DGC,HOSE,4.31
DCDS,2021-10-31,MWG,HOSE,4.06
DCDS,2021-10-31,GMD,HOSE,3.52
DCDS,2021-10-31,STB,HOSE,3.32
DCDS,2021-10-31,VPB,HOSE,3.09
DCDS,2021-10-31,PVS,HNX,3.03
DCDS,2021-10-31,VTP,UpCom,2.61
DCDS,2021-10-31,PVD,HOSE,2.54
DCDS,2021-10-31,DGW,HOSE,2.27
DCDS,2021-09-30,FPT,HOSE,13.40
DCDS,2021-09-30,DGC,HOSE,4.31
DCDS,2021-09-30,MWG,HOSE,4.06
DCDS,2021-09-30,GMD,HOSE,3.52
DCDS,2021-09-30,STB,HOSE,3.32
DCDS,2021-09-30,VPB,HOSE,3.09
DCDS,2021-09-30,PVS,HNX,3.03
DCDS,2021-09-30,VTP,UpCom,2.61
DCDS,2021-09-30,PVD,HOSE,2.54
DCDS,2021-09-30,DGW,HOSE,2.27
DCDS,2021-08-31,FPT,HOSE,13.40
DCDS,2021-08-31,DGC,HOSE,4.31
DCDS,2021-08-31,MWG,HOSE,4.06
DCDS,2021-08-31,GMD,HOSE,3.52
DCDS,2021-08-31,STB,HOSE,3.32
DCDS,2021-08-31,VPB,HOSE,3.09
DCDS,2021-08-31,PVS,HNX,3.03
DCDS,2021-08-31,VTP,UpCom,2.61
DCDS,2021-08-31,PVD,HOSE,2.54
DCDS,2021-08-31,DGW,HOSE,2.27
DCDS,2021-07-31,FPT,HOSE,13.40
DCDS,2021-07-31,DGC,HOSE,4.31
DCDS,2021-07-31,MWG,HOSE,4.06
DCDS,2021-07-31,GMD,HOSE,3.52
DCDS,2021-07-31,STB,HOSE,3.32
DCDS,2021-07-31,VPB,HOSE,3.09
DCDS,2021-07-31,PVS,HNX,3.03
DCDS,2021-07-31,VTP,UpCom,2.61
DCDS,2021-07-31,PVD,HOSE,2.54
DCDS,2021-07-31,DGW,HOSE,2.27
DCDS,2021-06-30,FPT,HOSE,13.40
DCDS,2021-06-30,DGC,HOSE,4.31
DCDS,2021-06-30,MWG,HOSE,4.06
DCDS,2021-06-30,GMD,HOSE,3.52
DCDS,2021-06-30,STB,HOSE,3.32
DCDS,2021-06-30,VPB,HOSE,3.09
DCDS,2021-06-30,PVS,HNX,3.03
DCDS,2021-06-30,VTP,UpCom,2.61
DCDS,2021-06-30,PVD,HOSE,2.54
DCDS,2021-06-30,DGW,HOSE,2.27
DCDS,2021-05-31,FPT,HOSE,13.40
DCDS,2021-05-31,DGC,HOSE,4.31
DCDS,2021-05-31,MWG,HOSE,4.06
DCDS,2021-05-31,GMD,HOSE,3.52
DCDS,2021-05-31,STB,HOSE,3.32
DCDS,2021-05-31,VPB,HOSE,3.09
DCDS,2021-05-31,PVS,HNX,3.03
DCDS,2021-05-31,VTP,UpCom,2.61
DCDS,2021-05-31,PVD,HOSE,2.54
DCDS,2021-05-31,DGW,HOSE,2.27
DCDS,2021-04-30,FPT,HOSE,13.40
DCDS,2021-04-30,DGC,HOSE,4.31
DCDS,2021-04-30,MWG,HOSE,4.06
DCDS,2021-04-30,GMD,HOSE,3.52
DCDS,2021-04-30,STB,HOSE,3.32
DCDS,2021-04-30,VPB,HOSE,3.09
DCDS,2021-04-30,PVS,HNX,3.03
DCDS,2021-04-30,VTP,UpCom,2.61
DCDS,2021-04-30,PVD,HOSE,2.54
DCDS,2021-04-30,DGW,HOSE,2.27
DCDS,2021-03-31,FPT,HOSE,13.40
DCDS,2021-03-31,DGC,HOSE,4.31
DCDS,2021-03-31,MWG,HOSE,4.06
DCDS,2021-03-31,GMD,HOSE,3.52
DCDS,2021-03-31,STB,HOSE,3.32
DCDS,2021-03-31,VPB,HOSE,3.09
DCDS,2021-03-31,PVS,HNX,3.03
DCDS,2021-03-31,VTP,UpCom,2.61
DCDS,2021-03-31,PVD,HOSE,2.54
DCDS,2021-03-31,DGW,HOSE,2.27
DCDS,2021-02-28,FPT,HOSE,13.40
DCDS,2021-02-28,DGC,HOSE,4.31
DCDS,2021-02-28,MWG,HOSE,4.06
DCDS,2021-02-28,GMD,HOSE,3.52
DCDS,2021-02-28,STB,HOSE,3.32
DCDS,2021-02-28,VPB,HOSE,3.09
DCDS,2021-02-28,PVS,HNX,3.03
DCDS,2021-02-28,VTP,UpCom,2.61
DCDS,2021-02-28,PVD,HOSE,2.54
DCDS,2021-02-28,DGW,HOSE,2.27
DCDS,2021-01-31,FPT,HOSE,13.40
DCDS,2021-01-31,DGC,HOSE,4.31
DCDS,2021-01-31,MWG,HOSE,4.06
DCDS,2021-01-31,GMD,HOSE,3.52
DCDS,2021-01-31,STB,HOSE,3.32
DCDS,2021-01-31,VPB,HOSE,3.09
DCDS,2021-01-31,PVS,HNX,3.03
DCDS,2021-01-31,VTP,UpCom,2.61
DCDS,2021-01-31,PVD,HOSE,2.54
DCDS,2021-01-31,DGW,HOSE,2.27
DCDS,2020-12-31,FPT,HOSE,13.40
DCDS,2020-12-31,DGC,HOSE,4.31
DCDS,2020-12-31,MWG,HOSE,4.06
DCDS,2020-12-31,GMD,HOSE,3.52
DCDS,2020-12-31,STB,HOSE,3.32
DCDS,2020-12-31,VPB,HOSE,3.09
DCDS,2020-12-31,PVS,HNX,3.03
DCDS,2020-12-31,VTP,UpCom,2.61
DCDS,2020-12-31,PVD,HOSE,2.54
DCDS,2020-12-31,DGW,HOSE,2.27
DCDS,2020-11-30,FPT,HOSE,13.40
DCDS,2020-11-30,DGC,HOSE,4.31
DCDS,2020-11-30,MWG,HOSE,4.06
DCDS,2020-11-30,GMD,HOSE,3.52
DCDS,2020-11-30,STB,HOSE,3.32
DCDS,2020-11-30,VPB,HOSE,3.09
DCDS,2020-11-30,PVS,HNX,3.03
DCDS,2020-11-30,VTP,UpCom,2.61
DCDS,2020-11-30,PVD,HOSE,2.54
DCDS,2020-11-30,DGW,HOSE,2.27
DCDS,2020-10-31,FPT,HOSE,13.40
DCDS,2020-10-31,DGC,HOSE,4.31
DCDS,2020-10-31,MWG,HOSE,4.06
DCDS,2020-10-31,GMD,HOSE,3.52
DCDS,2020-10-31,STB,HOSE,3.32
DCDS,2020-10-31,VPB,HOSE,3.09
DCDS,2020-10-31,PVS,HNX,3.03
DCDS,2020-10-31,VTP,UpCom,2.61
DCDS,2020-10-31,PVD,HOSE,2.54
DCDS,2020-10-31,DGW,HOSE,2.27
DCDS,2020-09-30,FPT,HOSE,13.40
DCDS,2020-09-30,DGC,HOSE,4.31
DCDS,2020-09-30,MWG,HOSE,4.06
DCDS,2020-09-30,GMD,HOSE,3.52
DCDS,2020-09-30,STB,HOSE,3.32
DCDS,2020-09-30,VPB,HOSE,3.09
DCDS,2020-09-30,PVS,HNX,3.03
DCDS,2020-09-30,VTP,UpCom,2.61
DCDS,2020-09-30,PVD,HOSE,2.54
DCDS,2020-09-30,DGW,HOSE,2.27
DCDS,2020-08-31,FPT,HOSE,13.40
DCDS,2020-08-31,DGC,HOSE,4.31
DCDS,2020-08-31,MWG,HOSE,4.06
DCDS,2020-08-31,GMD,HOSE,3.52
DCDS,2020-08-31,STB,HOSE,3.32
DCDS,2020-08-31,VPB,HOSE,3.09
DCDS,2020-08-31,PVS,HNX,3.03
DCDS,2020-08-31,VTP,UpCom,2.61
DCDS,2020-08-31,PVD,HOSE,2.54
DCDS,2020-08-31,DGW,HOSE,2.27
DCDS,2020-07-31,FPT,HOSE,13.40
DCDS,2020-07-31,DGC,HOSE,4.31
DCDS,2020-07-31,MWG,HOSE,4.06
DCDS,2020-07-31,GMD,HOSE,3.52
DCDS,2020-07-31,STB,HOSE,3.32
DCDS,2020-07-31,VPB,HOSE,3.09
DCDS,2020-07-31,PVS,HNX,3.03
DCDS,2020-07-31,VTP,UpCom,2.61
DCDS,2020-07-31,PVD,HOSE,2.54
DCDS,2020-07-31,DGW,HOSE,2.27
DCDS,2020-06-30,FPT,HOSE,13.40
DCDS,2020-06-30,DGC,HOSE,4.31
DCDS,2020-06-30,MWG,HOSE,4.06
DCDS,2020-06-30,GMD,HOSE,3.52
DCDS,2020-06-30,STB,HOSE,3.32
DCDS,2020-06-30,VPB,HOSE,3.09
DCDS,2020-06-30,PVS,HNX,3.03
DCDS,2020-06-30,VTP,UpCom,2.61
DCDS,2020-06-30,PVD,HOSE,2.54
DCDS,2020-06-30,DGW,HOSE,2.27
DCDS,2020-05-31,FPT,HOSE,13.40
DCDS,2020-05-31,DGC,HOSE,4.31
DCDS,2020-05-31,MWG,HOSE,4.06
DCDS,2020-05-31,GMD,HOSE,3.52
DCDS,2020-05-31,STB,HOSE,3.32
DCDS,2020-05-31,VPB,HOSE,3.09
DCDS,2020-05-31,PVS,HNX,3.03
DCDS,2020-05-31,VTP,UpCom,2.61
DCDS,2020-05-31,PVD,HOSE,2.54
DCDS,2020-05-31,DGW,HOSE,2.27
DCDS,2020-04-30,FPT,HOSE,13.40
DCDS,2020-04-30,DGC,HOSE,4.31
DCDS,2020-04-30,MWG,HOSE,4.06
DCDS,2020-04-30,GMD,HOSE,3.52
DCDS,2020-04-30,STB,HOSE,3.32
DCDS,2020-04-30,VPB,HOSE,3.09
DCDS,2020-04-30,PVS,HNX,3.03
DCDS,2020-04-30,VTP,UpCom,2.61
DCDS,2020-04-30,PVD,HOSE,2.54
DCDS,2020-04-30,DGW,HOSE,2.27
DCDS,2020-03-31,FPT,HOSE,13.40
DCDS,2020-03-31,DGC,HOSE,4.31
DCDS,2020-03-31,MWG,HOSE,4.06
DCDS,2020-03-31,GMD,HOSE,3.52
DCDS,2020-03-31,STB,HOSE,3.32
DCDS,2020-03-31,VPB,HOSE,3.09
DCDS,2020-03-31,PVS,HNX,3.03
DCDS,2020-03-31,VTP,UpCom,2.61
DCDS,2020-03-31,PVD,HOSE,2.54
DCDS,2020-03-31,DGW,HOSE,2.27
DCDS,2020-02-29,FPT,HOSE,13.40
DCDS,2020-02-29,DGC,HOSE,4.31
DCDS,2020-02-29,MWG,HOSE,4.06
DCDS,2020-02-29,GMD,HOSE,3.52
DCDS,2020-02-29,STB,HOSE,3.32
DCDS,2020-02-29,VPB,HOSE,3.09
DCDS,2020-02-29,PVS,HNX,3.03
DCDS,2020-02-29,VTP,UpCom,2.61
DCDS,2020-02-29,PVD,HOSE,2.54
DCDS,2020-02-29,DGW,HOSE,2.27
DCDS,2020-01-31,FPT,HOSE,13.40
DCDS,2020-01-31,DGC,HOSE,4.31
DCDS,2020-01-31,MWG,HOSE,4.06
DCDS,2020-01-31,GMD,HOSE,3.52
DCDS,2020-01-31,STB,HOSE,3.32
DCDS,2020-01-31,VPB,HOSE,3.09
DCDS,2020-01-31,PVS,HNX,3.03
DCDS,2020-01-31,VTP,UpCom,2.61
DCDS,2020-01-31,PVD,HOSE,2.54
DCDS,2020-01-31,DGW,HOSE,2.27
DCDS,2019-12-31,FPT,HOSE,13.40
DCDS,2019-12-31,DGC,HOSE,4.31
DCDS,2019-12-31,MWG,HOSE,4.06
DCDS,2019-12-31,GMD,HOSE,3.52
DCDS,2019-12-31,STB,HOSE,3.32
DCDS,2019-12-31,VPB,HOSE,3.09
DCDS,2019-12-31,PVS,HNX,3.03
DCDS,2019-12-31,VTP,UpCom,2.61
DCDS,2019-12-31,PVD,HOSE,2.54
DCDS,2019-12-31,DGW,HOSE,2.27
DCDS,2019-11-30,FPT,HOSE,13.40
DCDS,2019-11-30,DGC,HOSE,4.31
DCDS,2019-11-30,MWG,HOSE,4.06
DCDS,2019-11-30,GMD,HOSE,3.52
DCDS,2019-11-30,STB,HOSE,3.32
DCDS,2019-11-30,VPB,HOSE,3.09
DCDS,2019-11-30,PVS,HNX,3.03
DCDS,2019-11-30,VTP,UpCom,2.61
DCDS,2019-11-30,PVD,HOSE,2.54
DCDS,2019-11-30,DGW,HOSE,2.27
DCDS,2019-10-31,FPT,HOSE,13.40
DCDS,2019-10-31,DGC,HOSE,4.31
DCDS,2019-10-31,MWG,HOSE,4.06
DCDS,2019-10-31,GMD,HOSE,3.52
DCDS,2019-10-31,STB,HOSE,3.32
DCDS,2019-10-31,VPB,HOSE,3.09
DCDS,2019-10-31,PVS,HNX,3.03
DCDS,2019-10-31,VTP,UpCom,2.61
DCDS,2019-10-31,PVD,HOSE,2.54
DCDS,2019-10-31,DGW,HOSE,2.27
DCDS,2019-09-30,FPT,HOSE,13.40
DCDS,2019-09-30,DGC,HOSE,4.31
DCDS,2019-09-30,MWG,HOSE,4.06
DCDS,2019-09-30,GMD,HOSE,3.52
DCDS,2019-09-30,STB,HOSE,3.32
DCDS,2019-09-30,VPB,HOSE,3.09
DCDS,2019-09-30,PVS,HNX,3.03
DCDS,2019-09-30,VTP,UpCom,2.61
DCDS,2019-09-30,PVD,HOSE,2.54
DCDS,2019-09-30,DGW,HOSE,2.27
DCDS,2019-08-31,FPT,HOSE,13.40
DCDS,2019-08-31,DGC,HOSE,4.31
DCDS,2019-08-31,MWG,HOSE,4.06
DCDS,2019-08-31,GMD,HOSE,3.52
DCDS,2019-08-31,STB,HOSE,3.32
DCDS,2019-08-31,VPB,HOSE,3.09
DCDS,2019-08-31,PVS,HNX,3.03
DCDS,2019-08-31,VTP,UpCom,2.61
DCDS,2019-08-31,PVD,HOSE,2.54
DCDS,2019-08-31,DGW,HOSE,2.27
DCDS,2019-07-31,FPT,HOSE,13.40
DCDS,2019-07-31,DGC,HOSE,4.31
DCDS,2019-07-31,MWG,HOSE,4.06
DCDS,2019-07-31,GMD,HOSE,3.52
DCDS,2019-07-31,STB,HOSE,3.32
DCDS,2019-07-31,VPB,HOSE,3.09
DCDS,2019-07-31,PVS,HNX,3.03
DCDS,2019-07-31,VTP,UpCom,2.61
DCDS,2019-07-31,PVD,HOSE,2.54
DCDS,2019-07-31,DGW,HOSE,2.27
DCDS,2019-06-30,FPT,HOSE,13.40
DCDS,2019-06-30,DGC,HOSE,4.31
DCDS,2019-06-30,MWG,HOSE,4.06
DCDS,2019-06-30,GMD,HOSE,3.52
DCDS,2019-06-30,STB,HOSE,3.32
DCDS,2019-06-30,VPB,HOSE,3.09
DCDS,2019-06-30,PVS,HNX,3.03
DCDS,2019-06-30,VTP,UpCom,2.61
DCDS,2019-06-30,PVD,HOSE,2.54
DCDS,2019-06-30,DGW,HOSE,2.27
DCDS,2019-05-31,FPT,HOSE,13.40
DCDS,2019-05-31,DGC,HOSE,4.31
DCDS,2019-05-31,MWG,HOSE,4.06
DCDS,2019-05-31,GMD,HOSE,3.52
DCDS,2019-05-31,STB,HOSE,3.32
DCDS,2019-05-31,VPB,HOSE,3.09
DCDS,2019-05-31,PVS,HNX,3.03
DCDS,2019-05-31,VTP,UpCom,2.61
DCDS,2019-05-31,PVD,HOSE,2.54
DCDS,2019-05-31,DGW,HOSE,2.27
DCDS,2019-04-30,FPT,HOSE,13.40
DCDS,2019-04-30,DGC,HOSE,4.31
DCDS,2019-04-30,MWG,HOSE,4.06
DCDS,2019-04-30,GMD,HOSE,3.52
DCDS,2019-04-30,STB,HOSE,3.32
DCDS,2019-04-30,VPB,HOSE,3.09
DCDS,2019-04-30,PVS,HNX,3.03
DCDS,2019-04-30,VTP,UpCom,2.61
DCDS,2019-04-30,PVD,HOSE,2.54
DCDS,2019-04-30,DGW,HOSE,2.27
DCDS,2019-03-31,FPT,HOSE,13.40
DCDS,2019-03-31,DGC,HOSE,4.31
DCDS,2019-03-31,MWG,HOSE,4.06
DCDS,2019-03-31,GMD,HOSE,3.52
DCDS,2019-03-31,STB,HOSE,3.32
DCDS,2019-03-31,VPB,HOSE,3.09
DCDS,2019-03-31,PVS,HNX,3.03
DCDS,2019-03-31,VTP,UpCom,2.61
DCDS,2019-03-31,PVD,HOSE,2.54
DCDS,2019-03-31,DGW,HOSE,2.27
DCDS,2019-02-28,FPT,HOSE,13.40
DCDS,2019-02-28,DGC,HOSE,4.31
DCDS,2019-02-28,MWG,HOSE,4.06
DCDS,2019-02-28,GMD,HOSE,3.52
DCDS,2019-02-28,STB,HOSE,3.32
DCDS,2019-02-28,VPB,HOSE,3.09
DCDS,2019-02-28,PVS,HNX,3.03
DCDS,2019-02-28,VTP,UpCom,2.61
DCDS,2019-02-28,PVD,HOSE,2.54
DCDS,2019-02-28,DGW,HOSE,2.27
DCDS,2019-01-31,FPT,HOSE,13.40
DCDS,2019-01-31,DGC,HOSE,4.31
DCDS,2019-01-31,MWG,HOSE,4.06
DCDS,2019-01-31,GMD,HOSE,3.52
DCDS,2019-01-31,STB,HOSE,3.32
DCDS,2019-01-31,VPB,HOSE,3.09
DCDS,2019-01-31,PVS,HNX,3.03
DCDS,2019-01-31,VTP,UpCom,2.61
DCDS,2019-01-31,PVD,HOSE,2.54
DCDS,2019-01-31,DGW,HOSE,2.27
DCDS,2018-12-31,FPT,HOSE,13.40
DCDS,2018-12-31,DGC,HOSE,4.31
DCDS,2018-12-31,MWG,HOSE,4.06
DCDS,2018-12-31,GMD,HOSE,3.52
DCDS,2018-12-31,STB,HOSE,3.32
DCDS,2018-12-31,VPB,HOSE,3.09
DCDS,2018-12-31,PVS,HNX,3.03
DCDS,2018-12-31,VTP,UpCom,2.61
DCDS,2018-12-31,PVD,HOSE,2.54
DCDS,2018-12-31,DGW,HOSE,2.27
DCDS,2018-11-30,FPT,HOSE,13.40
DCDS,2018-11-30,DGC,HOSE,4.31
DCDS,2018-11-30,MWG,HOSE,4.06
DCDS,2018-11-30,GMD,HOSE,3.52
DCDS,2018-11-30,STB,HOSE,3.32
DCDS,2018-11-30,VPB,HOSE,3.09
DCDS,2018-11-30,PVS,HNX,3.03
DCDS,2018-11-30,VTP,UpCom,2.61
DCDS,2018-11-30,PVD,HOSE,2.54
DCDS,2018-11-30,DGW,HOSE,2.27
DCDS,2018-10-31,FPT,HOSE,13.40
DCDS,2018-10-31,DGC,HOSE,4.31
DCDS,2018-10-31,MWG,HOSE,4.06
DCDS,2018-10-31,GMD,HOSE,3.52
DCDS,2018-10-31,STB,HOSE,3.32
DCDS,2018-10-31,VPB,HOSE,3.09
DCDS,2018-10-31,PVS,HNX,3.03
DCDS,2018-10-31,VTP,UpCom,2.61
DCDS,2018-10-31,PVD,HOSE,2.54
DCDS,2018-10-31,DGW,HOSE,2.27
DCDS,2018-09-30,FPT,HOSE,13.40
DCDS,2018-09-30,DGC,HOSE,4.31
DCDS,2018-09-30,MWG,HOSE,4.06
DCDS,2018-09-30,GMD,HOSE,3.52
DCDS,2018-09-30,STB,HOSE,3.32
DCDS,2018-09-30,VPB,HOSE,3.09
DCDS,2018-09-30,PVS,HNX,3.03
DCDS,2018-09-30,VTP,UpCom,2.61
DCDS,2018-09-30,PVD,HOSE,2.54
DCDS,2018-09-30,DGW,HOSE,2.27
DCDS,2018-08-31,FPT,HOSE,13.40
DCDS,2018-08-31,DGC,HOSE,4.31
DCDS,2018-08-31,MWG,HOSE,4.06
DCDS,2018-08-31,GMD,HOSE,3.52
DCDS,2018-08-31,STB,HOSE,3.32
DCDS,2018-08-31,VPB,HOSE,3.09
DCDS,2018-08-31,PVS,HNX,3.03
DCDS,2018-08-31,VTP,UpCom,2.61
DCDS,2018-08-31,PVD,HOSE,2.54
DCDS,2018-08-31,DGW,HOSE,2.27
DCDS,2018-07-31,FPT,HOSE,13.40
DCDS,2018-07-31,DGC,HOSE,4.31
DCDS,2018-07-31,MWG,HOSE,4.06
DCDS,2018-07-31,GMD,HOSE,3.52
DCDS,2018-07-31,STB,HOSE,3.32
DCDS,2018-07-31,VPB,HOSE,3.09
DCDS,2018-07-31,PVS,HNX,3.03
DCDS,2018-07-31,VTP,UpCom,2.61
DCDS,2018-07-31,PVD,HOSE,2.54
DCDS,2018-07-31,DGW,HOSE,2.27
DCDS,2018-06-30,FPT,HOSE,13.40
DCDS,2018-06-30,DGC,HOSE,4.31
DCDS,2018-06-30,MWG,HOSE,4.06
DCDS,2018-06-30,GMD,HOSE,3.52
DCDS,2018-06-30,STB,HOSE,3.32
DCDS,2018-06-30,VPB,HOSE,3.09
DCDS,2018-06-30,PVS,HNX,3.03
DCDS,2018-06-30,VTP,UpCom,2.61
DCDS,2018-06-30,PVD,HOSE,2.54
DCDS,2018-06-30,DGW,HOSE,2.27
DCDS,2018-05-31,FPT,HOSE,13.40
DCDS,2018-05-31,DGC,HOSE,4.31
DCDS,2018-05-31,MWG,HOSE,4.06
DCDS,2018-05-31,GMD,HOSE,3.52
DCDS,2018-05-31,STB,HOSE,3.32
DCDS,2018-05-31,VPB,HOSE,3.09
DCDS,2018-05-31,PVS,HNX,3.03
DCDS,2018-05-31,VTP,UpCom,2.61
DCDS,2018-05-31,PVD,HOSE,2.54
DCDS,2018-05-31,DGW,HOSE,2.27
DCDS,2018-04-30,FPT,HOSE,13.40
DCDS,2018-04-30,DGC,HOSE,4.31
DCDS,2018-04-30,MWG,HOSE,4.06
DCDS,2018-04-30,GMD,HOSE,3.52
DCDS,2018-04-30,STB,HOSE,3.32
DCDS,2018-04-30,VPB,HOSE,3.09
DCDS,2018-04-30,PVS,HNX,3.03
DCDS,2018-04-30,VTP,UpCom,2.61
DCDS,2018-04-30,PVD,HOSE,2.54
DCDS,2018-04-30,DGW,HOSE,2.27
DCDS,2018-03-31,FPT,HOSE,13.40
DCDS,2018-03-31,DGC,HOSE,4.31
DCDS,2018-03-31,MWG,HOSE,4.06
DCDS,2018-03-31,GMD,HOSE,3.52
DCDS,2018-03-31,STB,HOSE,3.32
DCDS,2018-03-31,VPB,HOSE,3.09
DCDS,2018-03-31,PVS,HNX,3.03
DCDS,2018-03-31,VTP,UpCom,2.61
DCDS,2018-03-31,PVD,HOSE,2.54
DCDS,2018-03-31,DGW,HOSE,2.27
DCDS,2018-02-28,FPT,HOSE,13.40
DCDS,2018-02-28,DGC,HOSE,4.31
DCDS,2018-02-28,MWG,HOSE,4.06
DCDS,2018-02-28,GMD,HOSE,3.52
DCDS,2018-02-28,STB,HOSE,3.32
DCDS,2018-02-28,VPB,HOSE,3.09
DCDS,2018-02-28,PVS,HNX,3.03
DCDS,2018-02-28,VTP,UpCom,2.61
DCDS,2018-02-28,PVD,HOSE,2.54
DCDS,2018-02-28,DGW,HOSE,2.27
DCDS,2018-01-31,FPT,HOSE,13.40
DCDS,2018-01-31,DGC,HOSE,4.31
DCDS,2018-01-31,MWG,HOSE,4.06
DCDS,2018-01-31,GMD,HOSE,3.52
DCDS,2018-01-31,STB,HOSE,3.32
DCDS,2018-01-31,VPB,HOSE,3.09
DCDS,2018-01-31,PVS,HNX,3.03
DCDS,2018-01-31,VTP,UpCom,2.61
DCDS,2018-01-31,PVD,HOSE,2.54
DCDS,2018-01-31,DGW,HOSE,2.27
DCDS,2017-12-31,FPT,HOSE,13.40
DCDS,2017-12-31,DGC,HOSE,4.31
DCDS,2017-12-31,MWG,HOSE,4.06
DCDS,2017-12-31,GMD,HOSE,3.52
DCDS,2017-12-31,STB,HOSE,3.32
DCDS,2017-12-31,VPB,HOSE,3.09
DCDS,2017-12-31,PVS,HNX,3.03
DCDS,2017-12-31,VTP,UpCom,2.61
DCDS,2017-12-31,PVD,HOSE,2.54
DCDS,2017-12-31,DGW,HOSE,2.27
DCDS,2017-11-30,FPT,HOSE,13.40
DCDS,2017-11-30,DGC,HOSE,4.31
DCDS,2017-11-30,MWG,HOSE,4.06
DCDS,2017-11-30,GMD,HOSE,3.52
DCDS,2017-11-30,STB,HOSE,3.32
DCDS,2017-11-30,VPB,HOSE,3.09
DCDS,2017-11-30,PVS,HNX,3.03
DCDS,2017-11-30,VTP,UpCom,2.61
DCDS,2017-11-30,PVD,HOSE,2.54
DCDS,2017-11-30,DGW,HOSE,2.27
DCDS,2017-10-31,FPT,HOSE,13.40
DCDS,2017-10-31,DGC,HOSE,4.31
DCDS,2017-10-31,MWG,HOSE,4.06
DCDS,2017-10-31,GMD,HOSE,3.52
DCDS,2017-10-31,STB,HOSE,3.32
DCDS,2017-10-31,VPB,HOSE,3.09
DCDS,2017-10-31,PVS,HNX,3.03
DCDS,2017-10-31,VTP,UpCom,2.61
DCDS,2017-10-31,PVD,HOSE,2.54
DCDS,2017-10-31,DGW,HOSE,2.27
DCDS,2017-09-30,FPT,HOSE,13.40
DCDS,2017-09-30,DGC,HOSE,4.31
DCDS,2017-09-30,MWG,HOSE,4.06
DCDS,2017-09-30,GMD,HOSE,3.52
DCDS,2017-09-30,STB,HOSE,3.32
DCDS,2017-09-30,VPB,HOSE,3.09
DCDS,2017-09-30,PVS,HNX,3.03
DCDS,2017-09-30,VTP,UpCom,2.61
DCDS,2017-09-30,PVD,HOSE,2.54
DCDS,2017-09-30,DGW,HOSE,2.27
DCDS,2017-08-31,FPT,HOSE,13.40
DCDS,2017-08-31,DGC,HOSE,4.31
DCDS,2017-08-31,MWG,HOSE,4.06
DCDS,2017-08-31,GMD,HOSE,3.52
DCDS,2017-08-31,STB,HOSE,3.32
DCDS,2017-08-31,VPB,HOSE,3.09
DCDS,2017-08-31,PVS,HNX,3.03
DCDS,2017-08-31,VTP,UpCom,2.61
DCDS,2017-08-31,PVD,HOSE,2.54
