isin,priceAsk,priceClose,priceFiftyTwoWeekHigh,priceFiftyTwoWeekLow,volumeAverage,cashFlow,earningsPerShare,freeCashFlowYield,priceEarningsRatio,priceToCash,foreignExempt,shareDescription,numOfShares,yieldAnnual,incomeStatement,priceBid,priceDayHigh,priceDayLow,dateExDate,datePayDate,dateRecordDate,dividend,dividendType,frankingPercent
AU000000ABC7,1.61,1.595,3.16,1.34,1487249.032609,-167.0,0.15617,0.2129802971927067,10.21323,4.69527,False,Ordinary Fully Paid,652627555.0,7.547169811320755,"[{'revenue': 1700300000, 'netIncome': 102600000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 1569500000, 'netIncome': 116700000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 1456400000, 'netIncome': 93700000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 1518600000, 'netIncome': 47300000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",1.58,1.61,1.57,2022-09-21,2022-10-05,2022-09-23,0.05,I,100.0
AU0000006124,0.785,0.76,0.815,0.41,342844.043478,-8.8723,0.06995,0.16447936524123366,10.8649,6.07979,False,Ordinary Fully Paid,263646919.0,4.102564102564102,"[{'revenue': 140826920, 'netIncome': 15694170, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 94608890, 'netIncome': 3963000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 81681600, 'netIncome': 3013340, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 68858910, 'netIncome': 4948720, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.77,0.785,0.75,2023-04-27,2023-05-31,2023-04-28,0.017,I,85.0
AU000000ADD1,0.013000000000000001,0.011,0.05512,0.01,795190.695122,-3.93999,-0.01015,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,519526091.0,0.0,"[{'revenue': 0, 'netIncome': -4670140, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 11600, 'netIncome': -2045670, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -534980, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -527090, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.011,0.013000000000000001,0.011,,,,,,
AU000000ABP9,2.6,2.56,3.42,2.42,1018591.152174,21.166,0.32847,0.12927696685209294,7.79371,7.73533,False,Fully Paid Ordinary/units Stapled Securities,893657633.0,7.073643410852712,"[{'revenue': 319622000, 'netIncome': 517165000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 257588000, 'netIncome': 369409000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 262262000, 'netIncome': 84727000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 270413000, 'netIncome': 202723000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",2.57,2.58,2.5300000000000002,2022-12-29,2023-02-28,2022-12-30,0.09,I,0.0
AU000000ADR1,0.004,0.003,0.012,0.002,4494852.830986,-10.78,-0.00408,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,4996438276.0,0.0,"[{'revenue': 3336000, 'netIncome': -10044000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 771000, 'netIncome': -15036000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 2233000, 'netIncome': -11397000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 2850000, 'netIncome': -11794000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.003,0.003,0.003,,,,,,
AU000000ADY7,0.008,0.008,0.019,0.006,427786.105263,-1.89709,-0.00261,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1303579153.0,0.0,"[{'revenue': 0, 'netIncome': -3501080, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -737320, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 50, 'netIncome': -1545840, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -1135960, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.007,,,,,,,,
AU0000109506,0.84,0.85,2.26,0.8,64651.76087,5.491,0.00337,0.028985389624505874,252.2255,34.50014,False,Ordinary Fully Paid,94124497.0,0.0,"[{'revenue': 199660000, 'netIncome': 2377000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 179277000, 'netIncome': 845000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 121142080, 'netIncome': -1229100, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 73186510, 'netIncome': 951190, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.8,0.85,0.8,,,,,,
AU0000237174,1.1500000000000001,1.02,1.635,0.95,25880.128205,-99999.99,-99999.99,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,80653485.0,0.0,"[{'revenue': 122833270, 'netIncome': 6772780, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 87095420, 'netIncome': 855170, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}]",1.02,1.02,1.02,2023-03-17,2023-03-29,2023-03-20,0.007,I,100.0
AU0000004772,3.74,3.7,3.875,1.63,439900.869565,-29.74146,-0.06005,-1.00000010000001e-05,-99999.99,-99999.99,False,Chess Depositary Interests 1:1,273863593.0,0.0,"[{'revenue': 0, 'netIncome': -11432160, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'USD'}, {'revenue': 0, 'netIncome': -6385830, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'USD'}, {'revenue': 0, 'netIncome': -2711160, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'USD'}, {'revenue': 0, 'netIncome': -2162850, 'period': '2018A', 'fPeriodEndDate': 43281, 'curCode': 'USD'}]",3.69,3.7800000000000002,3.68,,,,,,
AU000000ANO7,2.29,2.1,2.7,1.985,8572.0,-0.08,0.0392,0.031165123733332502,53.57143,32.08715,False,Ordinary Fully Paid,62401871.0,2.857142857142857,"[{'revenue': 12647000, 'netIncome': 2191000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 6719000, 'netIncome': 32000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 18914170, 'netIncome': 5327730, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 12518330, 'netIncome': 9639230, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",2.11,,,2023-03-02,2023-03-22,2023-03-03,0.06,F,0.0
AU0000087819,0.007,0.006,0.02,0.006,802994.7,-5.5151,-0.00533,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,2204348381.0,0.0,"[{'revenue': 9461800, 'netIncome': -4647400, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 9622600, 'netIncome': -6280770, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 10572950, 'netIncome': -16617730, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 10271630, 'netIncome': -7042760, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.005,0.007,0.006,,,,,,
AU000000ABV7,0.041,0.039,0.05,0.021,744803.181818,0.582,0.00317,0.10279436193483661,12.30284,9.72816,False,Ordinary Fully Paid,379148766.0,0.0,"[{'revenue': 11715000, 'netIncome': 644000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 10344000, 'netIncome': 620000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 8955000, 'netIncome': 171000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 7430000, 'netIncome': -1713000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.038,0.041,0.041,,,,,,
AU0000139636,0.088,0.08600000000000001,0.35,0.08,222410.388889,-10.77157,-0.0737,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,196053969.0,0.0,"[{'revenue': 598430, 'netIncome': -22641930, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 1244470, 'netIncome': -14060990, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 667200, 'netIncome': -5396510, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 898560, 'netIncome': -4357160, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.081,0.085,0.081,,,,,,
AU000000ASW9,0.14,0.13,0.31,0.11,45154.939394,-0.86894,0.00784,0.07190028867965906,16.58163,13.90815,False,Ordinary Fully Paid,193407776.0,7.6923076923076925,"[{'revenue': 5789770, 'netIncome': 1758600, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 7112860, 'netIncome': 2567040, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 5765420, 'netIncome': 1523390, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 5428900, 'netIncome': 1485550, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.125,,,2023-02-03,2023-02-08,2023-02-06,0.005,I,100.0
AU0000227720,0.008,0.008,0.017,0.007,753468.269841,-1.45262,-0.00318,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,582044069.0,0.0,"[{'revenue': 890, 'netIncome': -1262850, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 1500, 'netIncome': -925980, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 4950, 'netIncome': -1344940, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 30070, 'netIncome': -103360, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.007,0.008,0.007,,,,,,
AU000000ADX9,0.007,0.007,0.009,0.005,4904767.626374,-4.23551,-0.00113,0.012044924678268018,-99999.99,83.02252,False,Ordinary Fully Paid,3534624587.0,0.0,"[{'revenue': 9637010, 'netIncome': -4171600, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 6833020, 'netIncome': -4280070, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 1114610, 'netIncome': -979700, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 2170, 'netIncome': -2382640, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.006,0.007,0.006,,,,,,
AU0000033946,0.068,0.065,0.13,0.057,256054.973684,-9.12039,-0.02129,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,513755565.0,0.0,"[{'revenue': 2031790, 'netIncome': -9082800, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 964110, 'netIncome': -8998960, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1227210, 'netIncome': -9487360, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 643580, 'netIncome': -6552200, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.067,0.068,0.066,,,,,,
AU000000AER9,0.12,0.12,0.15,0.099,37741.5,-0.54734,-0.00658,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,71583858.0,0.0,"[{'revenue': 2210530, 'netIncome': -211300, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 1837690, 'netIncome': 467850, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 1661250, 'netIncome': -154800, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 1636230, 'netIncome': -251940, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.11,0.12,0.12,,,,,,
AU000000AML5,0.025,0.022,0.084,0.019,534697.41573,-10.653,-0.0035,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1110500622.0,0.0,"[{'revenue': 0, 'netIncome': -3449000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -6055000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -5375000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -4014000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.021,0.025,0.022,,,,,,
AU000000AEI8,0.042,0.042,0.096,0.027,253696.45283,-4.82464,-0.02224,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,245644551.0,0.0,"[{'revenue': 2806840, 'netIncome': -7130430, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 7336310, 'netIncome': -5867180, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 14669660, 'netIncome': 1982940, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 6980770, 'netIncome': -3628500, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.038,0.04,0.04,,,,,,
AU0000064560,0.33,0.33,0.69,0.205,36725.781609,-2.767,-0.01986,0.25532284296879193,-99999.99,3.91661,False,Ordinary Fully Paid,94592166.0,0.0,"[{'revenue': 25030000, 'netIncome': -1622000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 20941000, 'netIncome': -4122000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 20091000, 'netIncome': -293000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 16109000, 'netIncome': 2562000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.32,0.335,0.33,,,,,,
AU0000153272,0.135,0.13,0.2,0.1,106052.634146,13.979,-0.03448,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,323437488.0,0.0,"[{'revenue': 208921000, 'netIncome': -10708000, 'period': '2022A', 'fPeriodEndDate': 44926, 'curCode': 'AUD'}, {'revenue': 134886000, 'netIncome': 5358000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 100527000, 'netIncome': 5059000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 80058700, 'netIncome': 4115640, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.115,,,,,,,,
AU0000048001,0.15,0.15,0.465,0.085,134396.73494,-1.4872,-0.11963,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,78561418.0,0.0,"[{'revenue': 18605000, 'netIncome': -96000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 11045040, 'netIncome': -482440, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 6892380, 'netIncome': 422380, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 429510, 'netIncome': -1203790, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.135,0.15,0.15,,,,,,
AU000000AIS8,0.64,0.605,1.1274,0.275,1611191.51087,-58.708,-0.0897,0.10573126917700895,-99999.99,9.45794,False,Ordinary Fully Paid,690945595.0,0.0,"[{'revenue': 386587000, 'netIncome': 6010000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 431290000, 'netIncome': 61240000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 227313000, 'netIncome': -38351000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 232338000, 'netIncome': -12673000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.63,0.64,0.6,,,,,,
AU0000036949,0.074,0.067,0.16484,0.04945,97343.924051,-3.65461,-0.01997,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,169311211.0,0.0,"[{'revenue': 0, 'netIncome': -2532020, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -715140, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -983490, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}, {'revenue': 90, 'netIncome': -1368580, 'period': '2018A', 'fPeriodEndDate': 43465, 'curCode': 'AUD'}]",0.067,0.067,0.067,,,,,,
NZAFTE0001S4,3.6,3.2,3.77,2.9,2223.878788,5.641,0.16493,0.05203666295124894,20.67544,19.21722,True,Ordinary Fully Paid Foreign Exempt Nzx,104866260.0,0.0,"[{'revenue': 130314000, 'netIncome': 19848000, 'period': '2022A', 'fPeriodEndDate': 44651, 'curCode': 'NZD'}, {'revenue': 113105000, 'netIncome': 7782000, 'period': '2021A', 'fPeriodEndDate': 44286, 'curCode': 'NZD'}, {'revenue': 105597000, 'netIncome': 12692000, 'period': '2020A', 'fPeriodEndDate': 43921, 'curCode': 'NZD'}, {'revenue': 85127000, 'netIncome': -2427000, 'period': '2019A', 'fPeriodEndDate': 43555, 'curCode': 'NZD'}]",3.2,3.2,3.2,,,,,,
AU0000101636,0.31,0.32,0.55,0.22,114336.375,-1.36995,-0.01759,0.01460135170553279,-99999.99,68.48681,False,Ordinary Fully Paid,208249132.0,0.0,"[{'revenue': 60114560, 'netIncome': -4923720, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 49201210, 'netIncome': -10691490, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 26406920, 'netIncome': -12741150, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 18562320, 'netIncome': -3882600, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.3,0.31,0.31,,,,,,
AU000000AGR4,0.061,0.05,0.086,0.039,287314.5,-4.6348,-0.00479,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,433854253.0,0.0,"[{'revenue': 155210, 'netIncome': -1856180, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 6870, 'netIncome': -10841980, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 8890, 'netIncome': -2570580, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 4050, 'netIncome': -3342460, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.045,0.049,0.046,,,,,,
AU000000AGL7,7.78,7.69,8.88,6.315,2363748.75,-202.0,-1.14108,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,672747233.0,2.319587628865979,"[{'revenue': 13221000000, 'netIncome': 860000000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 10942000000, 'netIncome': -2058000000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 12160000000, 'netIncome': 1007000000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 13246000000, 'netIncome': 905000000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",7.7,7.8100000000000005,7.66,2023-02-22,2023-03-24,2023-02-23,0.08,I,0.0
AU000000AMN1,0.26,0.26,0.645,0.175,69289.857143,-8.18253,0.00402,0.015798240044462567,64.67662,63.29819,False,Ordinary Fully Paid,288352486.0,0.0,"[{'revenue': 0, 'netIncome': -1371320, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -5014100, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -1794280, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 0, 'netIncome': -1794600, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.23,0.24,0.2,,,,,,
AU000000APW5,1.25,1.2,1.3,1.02,6758.285714,0.6,0.0327,-1.00000010000001e-05,36.69725,-99999.99,False,Ordinary Units Fully Paid,44519083.0,0.0,"[{'revenue': 5614000, 'netIncome': 4044000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 14036000, 'netIncome': 12770000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': -2933000, 'netIncome': -4267000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 11375000, 'netIncome': 9924000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",1.2,,,2020-03-30,2020-06-12,2020-03-31,0.0077,I,0.0
AU0000049033,0.41500000000000004,0.42,0.715,0.375,479819.144444,-99999.99,-99999.99,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,451809925.0,0.0,"[{'revenue': 79252000, 'netIncome': 21156000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 24817000, 'netIncome': 1811000, 'period': '2021A', 'fPeriodEndDate': 44561, 'curCode': 'AUD'}, {'revenue': 252000, 'netIncome': -6837000, 'period': '2020A', 'fPeriodEndDate': 44196, 'curCode': 'AUD'}, {'revenue': 432000, 'netIncome': -8165000, 'period': '2019A', 'fPeriodEndDate': 43830, 'curCode': 'AUD'}]",0.41000000000000003,0.42,0.41000000000000003,,,,,,
AU000000AJL1,0.027,0.025,0.24,0.022,1027255.879121,6.134,-0.12703,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,1375729630.0,0.0,"[{'revenue': 123231000, 'netIncome': -11321000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 111086000, 'netIncome': 3339000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 146746000, 'netIncome': -8867000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 143442000, 'netIncome': -39390000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.022,0.026000000000000002,0.022,,,,,,
AU000000AGI3,1.05,0.975,1.35,0.77,40307.563218,6.052,0.02367,0.09406346650211832,41.19138,10.63112,False,Ordinary Fully Paid,336793929.0,0.0,"[{'revenue': 220157000, 'netIncome': 11753000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 159520000, 'netIncome': -53409000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 149396000, 'netIncome': -43433000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 234344000, 'netIncome': 10895000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.85,1.0,0.93,2018-10-04,2018-11-07,2018-10-05,0.025,F,100.0
NZAIRE0001S2,0.725,0.71,1.12,0.47,725015.467391,1102.0,-0.23698,0.2209207535165061,-99999.99,4.52651,True,Ordinary Fully Paid Foreign Exempt Nzx,3368464316.0,0.0,"[{'revenue': 2734000000, 'netIncome': -591000000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'NZD'}, {'revenue': 2517000000, 'netIncome': -289000000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'NZD'}, {'revenue': 4836000000, 'netIncome': -454000000, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'NZD'}, {'revenue': 5785000000, 'netIncome': 276000000, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'NZD'}]",0.71,0.725,0.71,2019-09-05,2019-09-18,2019-09-06,0.103,F,0.0
AU0000135998,0.23500000000000001,0.225,0.66,0.21,254516.380435,-14.267,-0.05305,-1.00000010000001e-05,-99999.99,-99999.99,False,Ordinary Fully Paid,449561794.0,0.0,"[{'revenue': 31488000, 'netIncome': -20391000, 'period': '2022A', 'fPeriodEndDate': 44742, 'curCode': 'AUD'}, {'revenue': 26584000, 'netIncome': -9709000, 'period': '2021A', 'fPeriodEndDate': 44377, 'curCode': 'AUD'}, {'revenue': 19318760, 'netIncome': -10254080, 'period': '2020A', 'fPeriodEndDate': 44012, 'curCode': 'AUD'}, {'revenue': 14119020, 'netIncome': -29668930, 'period': '2019A', 'fPeriodEndDate': 43646, 'curCode': 'AUD'}]",0.23,0.2325,0.225,,,,,,
